date,location,link
"August 22, 2020","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/af1e5c64b8663aa0
"September 26, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://www.ufcstats.com/event-details/e69c5ce12f4e762b
"October 03, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://www.ufcstats.com/event-details/805ad1801eb26abb
"October 10, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://www.ufcstats.com/event-details/fd4578cac86d75ca
"September 19, 2020","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/831b937811804dad
"October 17, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://www.ufcstats.com/event-details/d4f364dd076bb0e2
"October 24, 2020","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c
"October 31, 2020","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/ad044be25c94dcfd
"November 14, 2020","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/3bc27ec15facbcf3
"November 07, 2020","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/41dca66f9dadfc86
"November 21, 2020","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/bbb15f301e4a490a
"November 28, 2020","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/992c82450d96f726
"April 17, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/4a35913bd9aa4161
"April 24, 2021","Jacksonville, Florida, USA",http://www.ufcstats.com/event-details/27541033b97c076d
"May 01, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/d57e6a8971b6d2bd
"May 15, 2021","Houston, Texas, USA",http://www.ufcstats.com/event-details/744f50016c39c26c
"May 08, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/58a36b4ccf5dc30e
"May 22, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/277ffed20cf07aea
"June 19, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/9ddfb3369a3b0394
"June 05, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/3b2485c8d5c8b580
"June 26, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/a1d6b308781aa2f5
"June 12, 2021","Glendale, Arizona, USA",http://www.ufcstats.com/event-details/0b64d0fed453ef7f
"July 17, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/40389d39a92f5bfa
"July 24, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/e57f0b06ea39e360
"August 21, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/2f13e4020cea5b38
"July 31, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/320edfb0332b7073
"July 10, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/8a0be41c0380188d
"August 07, 2021","Houston, Texas, USA",http://www.ufcstats.com/event-details/972197a8c61ac413
"September 04, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/b9532d815060de7f
"August 28, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/0db9d2486d564a3c
"September 18, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/4c27ca8c8481f79a
"September 25, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/0eec866a077889f0
"October 02, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/e15d0a2519d6a0b5
"October 09, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/d247691a6c0e9034
"October 23, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/8a9c6c4301f6d088
"October 16, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/8f4616698508f24d
"November 06, 2021","New York City, New York, USA",http://www.ufcstats.com/event-details/48e093ea1f43a053
"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",http://www.ufcstats.com/event-details/3974fa35c917af1d
"November 13, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/b5abaa65f87938eb
"November 20, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/c95fbc085e17a532
"December 04, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/509697e08673d2e5
"December 11, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/ef927e4fe2117ab8
"December 18, 2021","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/2a470ad41c22c25a
"February 12, 2022","Houston, Texas, USA",http://www.ufcstats.com/event-details/cbb682f5fcc44bfc
"January 15, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/f5585e675af7afd4
"January 22, 2022","Anaheim, California, USA",http://www.ufcstats.com/event-details/335ad945324c3a2e
"February 05, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/883922e5cd6d8473
"February 19, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/77940e45bc86208e
"February 26, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/f6a7b02c42e9fc5b
"March 19, 2022","London, England, United Kingdom",http://www.ufcstats.com/event-details/1d00756835ca67c9
"March 26, 2022","Columbus, Ohio, USA",http://www.ufcstats.com/event-details/1fac46d466abd5b8
"March 12, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/1f9344211ca7fd60
"March 05, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/75e0d3cc2262b732
"April 09, 2022","Jacksonville, Florida, USA",http://www.ufcstats.com/event-details/3a97fda0de6f1fa4
"April 16, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/8753e125f4499816
"April 23, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/236a37d96d476164
"April 30, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/6bf5a7d3e081ade2
"May 07, 2022","Phoenix, Arizona, USA",http://www.ufcstats.com/event-details/253d3f9e97ca149a
"May 14, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/60ba33c3f555a7a3
"May 21, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/a6c32678efd4f434
"June 04, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/57591bbf1623574e
"June 11, 2022","Kallang, Singapore",http://www.ufcstats.com/event-details/3a24769a4855040a
"June 25, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/eb42d4febfafefd1
"June 18, 2022","Austin, Texas, USA",http://www.ufcstats.com/event-details/a0a680fe2f6cc8e6
"July 16, 2022","Elmont, New York, USA",http://www.ufcstats.com/event-details/8fd76e1b49c00ae2
"July 23, 2022","London, England, United Kingdom",http://www.ufcstats.com/event-details/319c15b8aac5bfde
"July 02, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/4a9e305633f3ef47
"July 09, 2022","Las Vegas, Nevada, USA",http://www.ufcstats.com/event-details/31da66df48c0c1a0
